207 documents , 1 concepts , 985 context features (15281) 
kappaF 10.000000, kappaK 4.000000, a0 7.000000, b0 3.000000, K 15, max_docs_per_slice 2000, start -800, end 400, times 13, dT 100, I 1000


map[]

===============  per type  ===============
1.5254816749105387e-06   T=0,K=0:  nlsj61372 (0.108) ; 115887 (0.032) ; 49780 (0.023) ; 15281 (0.023) ; 90504 (0.022) ; 114684 (0.022) ; 92783 (0.021) ; 15274 (0.020) ; 12485 (0.020) ; 19412 (0.019) ; 
0.000185952946391174   T=9,K=14:  29809 (0.029) ; 22209 (0.029) ; 62204 (0.021) ; 28569 (0.019) ; 110734 (0.018) ; 43357 (0.017) ; 33494 (0.015) ; 52571 (0.015) ; 45996 (0.014) ; 80155 (0.013) ; 

Time=9  
0.07674174417613223   T=9,K=0:  nlsj61372 (0.044) ; 115887 (0.028) ; 15274 (0.026) ; 75595 (0.022) ; 74621 (0.019) ; 30040 (0.019) ; 92783 (0.019) ; 112832 (0.016) ; 14023 (0.014) ; 21802 (0.014) ; 
0.1115837362452838   T=9,K=1:  14181 (0.047) ; 30078 (0.029) ; 59660 (0.025) ; 115887 (0.024) ; 42214 (0.023) ; 56723 (0.022) ; 48479 (0.022) ; 31945 (0.019) ; 73277 (0.018) ; 114413 (0.016) ; 
0.026938801687535985   T=9,K=2:  63772 (0.051) ; 52571 (0.027) ; 63724 (0.026) ; 70922 (0.023) ; 25733 (0.022) ; 77613 (0.020) ; 1564 (0.018) ; 15047 (0.018) ; 98982 (0.015) ; 102736 (0.015) ; 
0.09805288799952276   T=9,K=3:  115055 (0.061) ; 110734 (0.058) ; 45996 (0.056) ; 112833 (0.033) ; 104421 (0.032) ; nlsj107632 (0.024) ; 28139 (0.023) ; 64137 (0.023) ; 4845 (0.022) ; 74126 (0.022) ; 
0.0926510574132702   T=9,K=4:  13096 (0.038) ; 70039 (0.030) ; 64165 (0.027) ; 51148 (0.023) ; 114404 (0.023) ; 84234 (0.022) ; 12162 (0.021) ; 25733 (0.021) ; 26233 (0.020) ; 63772 (0.019) ; 
0.00021743662446746238   T=9,K=5:  92323 (0.080) ; 47687 (0.059) ; 39192 (0.056) ; 99744 (0.053) ; 102000 (0.050) ; 95384 (0.048) ; 6330 (0.027) ; 47913 (0.026) ; 59660 (0.025) ; nlsj68228 (0.024) ; 
0.12251295020083271   T=9,K=6:  36180 (0.106) ; 61245 (0.067) ; 77699 (0.046) ; 77837 (0.035) ; 69776 (0.029) ; 110598 (0.022) ; 55215 (0.021) ; 103805 (0.020) ; 112703 (0.019) ; 84505 (0.018) ; 
0.005399805333033257   T=9,K=7:  37777 (0.038) ; 84245 (0.035) ; 57460 (0.032) ; 61245 (0.032) ; 114615 (0.031) ; 41024 (0.031) ; 44964 (0.031) ; 52571 (0.026) ; 64165 (0.026) ; 114548 (0.023) ; 
0.006266611911604401   T=9,K=8:  nlsj9493 (0.142) ; 54469 (0.110) ; 2815 (0.051) ; 26196 (0.048) ; 42830 (0.037) ; 63013 (0.035) ; 51241 (0.034) ; 21872 (0.033) ; 52332 (0.031) ; 115301 (0.030) ; 
0.03988007748006666   T=9,K=9:  42713 (0.057) ; 66342 (0.044) ; 46249 (0.042) ; 11305 (0.036) ; 68876 (0.029) ; 90504 (0.029) ; 28569 (0.025) ; 24104 (0.024) ; 73672 (0.021) ; 43206 (0.021) ; 
0.0043401749930461146   T=9,K=10:  63772 (0.058) ; 74126 (0.053) ; nlsj71743 (0.049) ; 110114 (0.027) ; 11174 (0.027) ; 49397 (0.023) ; 463 (0.022) ; 92105 (0.020) ; 13096 (0.020) ; 113388 (0.018) ; 
0.12232208059211072   T=9,K=11:  115887 (0.075) ; 72627 (0.046) ; 63772 (0.044) ; 103701 (0.035) ; 20621 (0.029) ; 92094 (0.028) ; 6339 (0.023) ; 112720 (0.023) ; 57340 (0.022) ; 100990 (0.021) ; 
0.013834338053212662   T=9,K=12:  15281 (0.033) ; 15047 (0.033) ; 15274 (0.031) ; 4548 (0.028) ; 110639 (0.027) ; 42267 (0.026) ; 102000 (0.025) ; 84234 (0.025) ; 58066 (0.022) ; 65313 (0.022) ; 
0.12603024094346524   T=9,K=13:  84234 (0.070) ; 63772 (0.068) ; 15281 (0.042) ; 66295 (0.035) ; 15047 (0.020) ; 19775 (0.019) ; 61791 (0.018) ; 46712 (0.018) ; 112720 (0.016) ; 28566 (0.015) ; 
0.15322805634641584   T=9,K=14:  29809 (0.029) ; 22209 (0.029) ; 62204 (0.021) ; 28569 (0.019) ; 110734 (0.018) ; 43357 (0.017) ; 33494 (0.015) ; 52571 (0.015) ; 45996 (0.014) ; 80155 (0.013) ; 

Time=10  
3.0621560472305907e-06   T=10,K=0:  nlsj61372 (0.055) ; 75595 (0.031) ; 115887 (0.028) ; 30040 (0.025) ; 59098 (0.019) ; 74602 (0.019) ; 14023 (0.018) ; 15274 (0.018) ; 30921 (0.018) ; 49780 (0.016) ; 
0.002808853786860617   T=10,K=1:  14181 (0.050) ; 115887 (0.035) ; 42214 (0.031) ; 48479 (0.025) ; 59660 (0.025) ; 62204 (0.024) ; 56723 (0.022) ; 30078 (0.020) ; nlsj61372 (0.019) ; 21920 (0.019) ; 
0.0008848542082977673   T=10,K=2:  63772 (0.037) ; 115887 (0.023) ; 52571 (0.022) ; 63724 (0.022) ; 25733 (0.021) ; 77613 (0.021) ; 70922 (0.020) ; 115055 (0.020) ; 1564 (0.019) ; 29974 (0.017) ; 
0.00031332582448163085   T=10,K=3:  110734 (0.057) ; 115055 (0.056) ; 67014 (0.043) ; 104421 (0.034) ; 64137 (0.029) ; 4845 (0.027) ; nlsj107632 (0.024) ; 112833 (0.024) ; 74126 (0.023) ; 45996 (0.021) ; 
0.0005748490686720062   T=10,K=4:  70039 (0.039) ; 64165 (0.039) ; 13096 (0.037) ; 51148 (0.022) ; 114404 (0.021) ; 25733 (0.021) ; 26233 (0.021) ; 63772 (0.020) ; 12162 (0.016) ; 84905 (0.016) ; 
0.001336769430428066   T=10,K=5:  95384 (0.071) ; 39192 (0.070) ; 47687 (0.067) ; 102000 (0.061) ; 99744 (0.051) ; 92323 (0.037) ; 40983 (0.037) ; 6330 (0.031) ; 59660 (0.024) ; 47913 (0.021) ; 
0.7041244977061094   T=10,K=6:  36180 (0.086) ; 61245 (0.069) ; 77837 (0.045) ; 69776 (0.044) ; 77699 (0.037) ; 110598 (0.032) ; 112703 (0.021) ; 103805 (0.019) ; 47735 (0.017) ; 52332 (0.017) ; 
0.0041879949822180825   T=10,K=7:  41024 (0.041) ; 52571 (0.037) ; 84245 (0.037) ; 114615 (0.036) ; 37777 (0.030) ; 98414 (0.027) ; 114548 (0.026) ; 64165 (0.024) ; 76029 (0.023) ; 57460 (0.023) ; 
0.007759926191864453   T=10,K=8:  nlsj9493 (0.148) ; 54469 (0.117) ; 2815 (0.049) ; 63013 (0.035) ; 41918 (0.032) ; 52332 (0.031) ; 114706 (0.031) ; 115301 (0.028) ; 42830 (0.027) ; 51241 (0.026) ; 
0.27179969951107136   T=10,K=9:  46249 (0.066) ; 42713 (0.046) ; 73672 (0.036) ; 28569 (0.035) ; 11305 (0.031) ; 90504 (0.030) ; 66342 (0.027) ; 80327 (0.023) ; 103745 (0.021) ; 68876 (0.019) ; 
0.00223945082858793   T=10,K=10:  63772 (0.062) ; 74126 (0.053) ; nlsj71743 (0.037) ; 49397 (0.032) ; 463 (0.027) ; 84434 (0.023) ; 92105 (0.022) ; 13096 (0.021) ; 82758 (0.021) ; 110114 (0.021) ; 
0.0034862841383181847   T=10,K=11:  115887 (0.091) ; 72627 (0.046) ; 103701 (0.041) ; 92094 (0.038) ; 3630 (0.031) ; 75475 (0.030) ; 112720 (0.028) ; 57340 (0.028) ; 6339 (0.026) ; 47980 (0.022) ; 
0.00025405236287956873   T=10,K=12:  15281 (0.061) ; 15047 (0.054) ; 110639 (0.037) ; 76029 (0.029) ; 15274 (0.028) ; 4548 (0.026) ; 58066 (0.022) ; 42267 (0.022) ; 102000 (0.022) ; 84234 (0.022) ; 
0.00015769057267004755   T=10,K=13:  63772 (0.107) ; 84234 (0.038) ; 15281 (0.033) ; 66295 (0.029) ; 15047 (0.027) ; 80505 (0.025) ; 19775 (0.022) ; 46712 (0.019) ; 61791 (0.017) ; 15133 (0.017) ; 
6.868923149359134e-05   T=10,K=14:  22209 (0.029) ; 29809 (0.027) ; nlsj33345 (0.026) ; 110734 (0.018) ; 52035 (0.018) ; 43357 (0.018) ; 62204 (0.017) ; 45996 (0.016) ; 52571 (0.015) ; 103012 (0.015) ; 

Time=10  
0.08553533713850807   T=10,K=0:  nlsj61372 (0.055) ; 75595 (0.031) ; 115887 (0.028) ; 30040 (0.025) ; 59098 (0.019) ; 74602 (0.019) ; 14023 (0.018) ; 15274 (0.018) ; 30921 (0.018) ; 49780 (0.016) ; 
0.044866142611725605   T=10,K=1:  14181 (0.050) ; 115887 (0.035) ; 42214 (0.031) ; 48479 (0.025) ; 59660 (0.025) ; 62204 (0.024) ; 56723 (0.022) ; 30078 (0.020) ; nlsj61372 (0.019) ; 21920 (0.019) ; 
0.23930563908327082   T=10,K=2:  63772 (0.037) ; 115887 (0.023) ; 52571 (0.022) ; 63724 (0.022) ; 25733 (0.021) ; 77613 (0.021) ; 70922 (0.020) ; 115055 (0.020) ; 1564 (0.019) ; 29974 (0.017) ; 
0.07191593136533905   T=10,K=3:  110734 (0.057) ; 115055 (0.056) ; 67014 (0.043) ; 104421 (0.034) ; 64137 (0.029) ; 4845 (0.027) ; nlsj107632 (0.024) ; 112833 (0.024) ; 74126 (0.023) ; 45996 (0.021) ; 
0.06366773045257568   T=10,K=4:  70039 (0.039) ; 64165 (0.039) ; 13096 (0.037) ; 51148 (0.022) ; 114404 (0.021) ; 25733 (0.021) ; 26233 (0.021) ; 63772 (0.020) ; 12162 (0.016) ; 84905 (0.016) ; 
0.007871343887558481   T=10,K=5:  95384 (0.071) ; 39192 (0.070) ; 47687 (0.067) ; 102000 (0.061) ; 99744 (0.051) ; 92323 (0.037) ; 40983 (0.037) ; 6330 (0.031) ; 59660 (0.024) ; 47913 (0.021) ; 
0.03148328581287713   T=10,K=6:  36180 (0.086) ; 61245 (0.069) ; 77837 (0.045) ; 69776 (0.044) ; 77699 (0.037) ; 110598 (0.032) ; 112703 (0.021) ; 103805 (0.019) ; 47735 (0.017) ; 52332 (0.017) ; 
0.09060963637970651   T=10,K=7:  41024 (0.041) ; 52571 (0.037) ; 84245 (0.037) ; 114615 (0.036) ; 37777 (0.030) ; 98414 (0.027) ; 114548 (0.026) ; 64165 (0.024) ; 76029 (0.023) ; 57460 (0.023) ; 
0.02780502410797352   T=10,K=8:  nlsj9493 (0.148) ; 54469 (0.117) ; 2815 (0.049) ; 63013 (0.035) ; 41918 (0.032) ; 52332 (0.031) ; 114706 (0.031) ; 115301 (0.028) ; 42830 (0.027) ; 51241 (0.026) ; 
0.13135188294527378   T=10,K=9:  46249 (0.066) ; 42713 (0.046) ; 73672 (0.036) ; 28569 (0.035) ; 11305 (0.031) ; 90504 (0.030) ; 66342 (0.027) ; 80327 (0.023) ; 103745 (0.021) ; 68876 (0.019) ; 
0.021764656557694616   T=10,K=10:  63772 (0.062) ; 74126 (0.053) ; nlsj71743 (0.037) ; 49397 (0.032) ; 463 (0.027) ; 84434 (0.023) ; 92105 (0.022) ; 13096 (0.021) ; 82758 (0.021) ; 110114 (0.021) ; 
0.0014888868280814474   T=10,K=11:  115887 (0.091) ; 72627 (0.046) ; 103701 (0.041) ; 92094 (0.038) ; 3630 (0.031) ; 75475 (0.030) ; 112720 (0.028) ; 57340 (0.028) ; 6339 (0.026) ; 47980 (0.022) ; 
0.04546124034450342   T=10,K=12:  15281 (0.061) ; 15047 (0.054) ; 110639 (0.037) ; 76029 (0.029) ; 15274 (0.028) ; 4548 (0.026) ; 58066 (0.022) ; 42267 (0.022) ; 102000 (0.022) ; 84234 (0.022) ; 
0.09345114989527169   T=10,K=13:  63772 (0.107) ; 84234 (0.038) ; 15281 (0.033) ; 66295 (0.029) ; 15047 (0.027) ; 80505 (0.025) ; 19775 (0.022) ; 46712 (0.019) ; 61791 (0.017) ; 15133 (0.017) ; 
0.04342211258964014   T=10,K=14:  22209 (0.029) ; 29809 (0.027) ; nlsj33345 (0.026) ; 110734 (0.018) ; 52035 (0.018) ; 43357 (0.018) ; 62204 (0.017) ; 45996 (0.016) ; 52571 (0.015) ; 103012 (0.015) ; 

Time=10  
0.018596793259627327   T=10,K=0:  nlsj61372 (0.055) ; 75595 (0.031) ; 115887 (0.028) ; 30040 (0.025) ; 59098 (0.019) ; 74602 (0.019) ; 14023 (0.018) ; 15274 (0.018) ; 30921 (0.018) ; 49780 (0.016) ; 
0.06858632399400644   T=10,K=1:  14181 (0.050) ; 115887 (0.035) ; 42214 (0.031) ; 48479 (0.025) ; 59660 (0.025) ; 62204 (0.024) ; 56723 (0.022) ; 30078 (0.020) ; nlsj61372 (0.019) ; 21920 (0.019) ; 
0.01655572891481376   T=10,K=2:  63772 (0.037) ; 115887 (0.023) ; 52571 (0.022) ; 63724 (0.022) ; 25733 (0.021) ; 77613 (0.021) ; 70922 (0.020) ; 115055 (0.020) ; 1564 (0.019) ; 29974 (0.017) ; 
0.00155326165790283   T=10,K=3:  110734 (0.057) ; 115055 (0.056) ; 67014 (0.043) ; 104421 (0.034) ; 64137 (0.029) ; 4845 (0.027) ; nlsj107632 (0.024) ; 112833 (0.024) ; 74126 (0.023) ; 45996 (0.021) ; 
6.379145302027774e-06   T=10,K=4:  70039 (0.039) ; 64165 (0.039) ; 13096 (0.037) ; 51148 (0.022) ; 114404 (0.021) ; 25733 (0.021) ; 26233 (0.021) ; 63772 (0.020) ; 12162 (0.016) ; 84905 (0.016) ; 
0.48267148732101983   T=10,K=5:  95384 (0.071) ; 39192 (0.070) ; 47687 (0.067) ; 102000 (0.061) ; 99744 (0.051) ; 92323 (0.037) ; 40983 (0.037) ; 6330 (0.031) ; 59660 (0.024) ; 47913 (0.021) ; 
0.15551601844211163   T=10,K=6:  36180 (0.086) ; 61245 (0.069) ; 77837 (0.045) ; 69776 (0.044) ; 77699 (0.037) ; 110598 (0.032) ; 112703 (0.021) ; 103805 (0.019) ; 47735 (0.017) ; 52332 (0.017) ; 
0.20410635571005786   T=10,K=7:  41024 (0.041) ; 52571 (0.037) ; 84245 (0.037) ; 114615 (0.036) ; 37777 (0.030) ; 98414 (0.027) ; 114548 (0.026) ; 64165 (0.024) ; 76029 (0.023) ; 57460 (0.023) ; 
0.01761241394442755   T=10,K=8:  nlsj9493 (0.148) ; 54469 (0.117) ; 2815 (0.049) ; 63013 (0.035) ; 41918 (0.032) ; 52332 (0.031) ; 114706 (0.031) ; 115301 (0.028) ; 42830 (0.027) ; 51241 (0.026) ; 
0.0015161558374297078   T=10,K=9:  46249 (0.066) ; 42713 (0.046) ; 73672 (0.036) ; 28569 (0.035) ; 11305 (0.031) ; 90504 (0.030) ; 66342 (0.027) ; 80327 (0.023) ; 103745 (0.021) ; 68876 (0.019) ; 
0.02900890226293912   T=10,K=10:  63772 (0.062) ; 74126 (0.053) ; nlsj71743 (0.037) ; 49397 (0.032) ; 463 (0.027) ; 84434 (0.023) ; 92105 (0.022) ; 13096 (0.021) ; 82758 (0.021) ; 110114 (0.021) ; 
0.0015032475483165676   T=10,K=11:  115887 (0.091) ; 72627 (0.046) ; 103701 (0.041) ; 92094 (0.038) ; 3630 (0.031) ; 75475 (0.030) ; 112720 (0.028) ; 57340 (0.028) ; 6339 (0.026) ; 47980 (0.022) ; 
0.0018464075130385372   T=10,K=12:  15281 (0.061) ; 15047 (0.054) ; 110639 (0.037) ; 76029 (0.029) ; 15274 (0.028) ; 4548 (0.026) ; 58066 (0.022) ; 42267 (0.022) ; 102000 (0.022) ; 84234 (0.022) ; 
0.00012443765215698177   T=10,K=13:  63772 (0.107) ; 84234 (0.038) ; 15281 (0.033) ; 66295 (0.029) ; 15047 (0.027) ; 80505 (0.025) ; 19775 (0.022) ; 46712 (0.019) ; 61791 (0.017) ; 15133 (0.017) ; 
0.0007960867968497123   T=10,K=14:  22209 (0.029) ; 29809 (0.027) ; nlsj33345 (0.026) ; 110734 (0.018) ; 52035 (0.018) ; 43357 (0.018) ; 62204 (0.017) ; 45996 (0.016) ; 52571 (0.015) ; 103012 (0.015) ; 

Time=10  
0.47034924934902844   T=10,K=0:  nlsj61372 (0.055) ; 75595 (0.031) ; 115887 (0.028) ; 30040 (0.025) ; 59098 (0.019) ; 74602 (0.019) ; 14023 (0.018) ; 15274 (0.018) ; 30921 (0.018) ; 49780 (0.016) ; 
0.034779549040629944   T=10,K=1:  14181 (0.050) ; 115887 (0.035) ; 42214 (0.031) ; 48479 (0.025) ; 59660 (0.025) ; 62204 (0.024) ; 56723 (0.022) ; 30078 (0.020) ; nlsj61372 (0.019) ; 21920 (0.019) ; 
0.09951636140068093   T=10,K=2:  63772 (0.037) ; 115887 (0.023) ; 52571 (0.022) ; 63724 (0.022) ; 25733 (0.021) ; 77613 (0.021) ; 70922 (0.020) ; 115055 (0.020) ; 1564 (0.019) ; 29974 (0.017) ; 
0.015333052283682263   T=10,K=3:  110734 (0.057) ; 115055 (0.056) ; 67014 (0.043) ; 104421 (0.034) ; 64137 (0.029) ; 4845 (0.027) ; nlsj107632 (0.024) ; 112833 (0.024) ; 74126 (0.023) ; 45996 (0.021) ; 
0.03261788233004153   T=10,K=4:  70039 (0.039) ; 64165 (0.039) ; 13096 (0.037) ; 51148 (0.022) ; 114404 (0.021) ; 25733 (0.021) ; 26233 (0.021) ; 63772 (0.020) ; 12162 (0.016) ; 84905 (0.016) ; 
2.039674087804841e-05   T=10,K=5:  95384 (0.071) ; 39192 (0.070) ; 47687 (0.067) ; 102000 (0.061) ; 99744 (0.051) ; 92323 (0.037) ; 40983 (0.037) ; 6330 (0.031) ; 59660 (0.024) ; 47913 (0.021) ; 
0.01900317790122688   T=10,K=6:  36180 (0.086) ; 61245 (0.069) ; 77837 (0.045) ; 69776 (0.044) ; 77699 (0.037) ; 110598 (0.032) ; 112703 (0.021) ; 103805 (0.019) ; 47735 (0.017) ; 52332 (0.017) ; 
0.016808944810793224   T=10,K=7:  41024 (0.041) ; 52571 (0.037) ; 84245 (0.037) ; 114615 (0.036) ; 37777 (0.030) ; 98414 (0.027) ; 114548 (0.026) ; 64165 (0.024) ; 76029 (0.023) ; 57460 (0.023) ; 
0.051364897115098805   T=10,K=8:  nlsj9493 (0.148) ; 54469 (0.117) ; 2815 (0.049) ; 63013 (0.035) ; 41918 (0.032) ; 52332 (0.031) ; 114706 (0.031) ; 115301 (0.028) ; 42830 (0.027) ; 51241 (0.026) ; 
0.04082518657508012   T=10,K=9:  46249 (0.066) ; 42713 (0.046) ; 73672 (0.036) ; 28569 (0.035) ; 11305 (0.031) ; 90504 (0.030) ; 66342 (0.027) ; 80327 (0.023) ; 103745 (0.021) ; 68876 (0.019) ; 
0.02562048979688564   T=10,K=10:  63772 (0.062) ; 74126 (0.053) ; nlsj71743 (0.037) ; 49397 (0.032) ; 463 (0.027) ; 84434 (0.023) ; 92105 (0.022) ; 13096 (0.021) ; 82758 (0.021) ; 110114 (0.021) ; 
0.019712094165820367   T=10,K=11:  115887 (0.091) ; 72627 (0.046) ; 103701 (0.041) ; 92094 (0.038) ; 3630 (0.031) ; 75475 (0.030) ; 112720 (0.028) ; 57340 (0.028) ; 6339 (0.026) ; 47980 (0.022) ; 
0.0023463657829417314   T=10,K=12:  15281 (0.061) ; 15047 (0.054) ; 110639 (0.037) ; 76029 (0.029) ; 15274 (0.028) ; 4548 (0.026) ; 58066 (0.022) ; 42267 (0.022) ; 102000 (0.022) ; 84234 (0.022) ; 
0.16259706683459443   T=10,K=13:  63772 (0.107) ; 84234 (0.038) ; 15281 (0.033) ; 66295 (0.029) ; 15047 (0.027) ; 80505 (0.025) ; 19775 (0.022) ; 46712 (0.019) ; 61791 (0.017) ; 15133 (0.017) ; 
0.009105285872617531   T=10,K=14:  22209 (0.029) ; 29809 (0.027) ; nlsj33345 (0.026) ; 110734 (0.018) ; 52035 (0.018) ; 43357 (0.018) ; 62204 (0.017) ; 45996 (0.016) ; 52571 (0.015) ; 103012 (0.015) ; 

Time=10  
0.009243564055118851   T=10,K=0:  nlsj61372 (0.055) ; 75595 (0.031) ; 115887 (0.028) ; 30040 (0.025) ; 59098 (0.019) ; 74602 (0.019) ; 14023 (0.018) ; 15274 (0.018) ; 30921 (0.018) ; 49780 (0.016) ; 
0.0022637946532283754   T=10,K=1:  14181 (0.050) ; 115887 (0.035) ; 42214 (0.031) ; 48479 (0.025) ; 59660 (0.025) ; 62204 (0.024) ; 56723 (0.022) ; 30078 (0.020) ; nlsj61372 (0.019) ; 21920 (0.019) ; 
0.048750663094536746   T=10,K=2:  63772 (0.037) ; 115887 (0.023) ; 52571 (0.022) ; 63724 (0.022) ; 25733 (0.021) ; 77613 (0.021) ; 70922 (0.020) ; 115055 (0.020) ; 1564 (0.019) ; 29974 (0.017) ; 
0.002710590224600419   T=10,K=3:  110734 (0.057) ; 115055 (0.056) ; 67014 (0.043) ; 104421 (0.034) ; 64137 (0.029) ; 4845 (0.027) ; nlsj107632 (0.024) ; 112833 (0.024) ; 74126 (0.023) ; 45996 (0.021) ; 
0.0006145896407712293   T=10,K=4:  70039 (0.039) ; 64165 (0.039) ; 13096 (0.037) ; 51148 (0.022) ; 114404 (0.021) ; 25733 (0.021) ; 26233 (0.021) ; 63772 (0.020) ; 12162 (0.016) ; 84905 (0.016) ; 
0.005711827281389498   T=10,K=5:  95384 (0.071) ; 39192 (0.070) ; 47687 (0.067) ; 102000 (0.061) ; 99744 (0.051) ; 92323 (0.037) ; 40983 (0.037) ; 6330 (0.031) ; 59660 (0.024) ; 47913 (0.021) ; 
0.07471140513325118   T=10,K=6:  36180 (0.086) ; 61245 (0.069) ; 77837 (0.045) ; 69776 (0.044) ; 77699 (0.037) ; 110598 (0.032) ; 112703 (0.021) ; 103805 (0.019) ; 47735 (0.017) ; 52332 (0.017) ; 
0.024907525505065625   T=10,K=7:  41024 (0.041) ; 52571 (0.037) ; 84245 (0.037) ; 114615 (0.036) ; 37777 (0.030) ; 98414 (0.027) ; 114548 (0.026) ; 64165 (0.024) ; 76029 (0.023) ; 57460 (0.023) ; 
0.08578356620545417   T=10,K=8:  nlsj9493 (0.148) ; 54469 (0.117) ; 2815 (0.049) ; 63013 (0.035) ; 41918 (0.032) ; 52332 (0.031) ; 114706 (0.031) ; 115301 (0.028) ; 42830 (0.027) ; 51241 (0.026) ; 
0.16510411023991284   T=10,K=9:  46249 (0.066) ; 42713 (0.046) ; 73672 (0.036) ; 28569 (0.035) ; 11305 (0.031) ; 90504 (0.030) ; 66342 (0.027) ; 80327 (0.023) ; 103745 (0.021) ; 68876 (0.019) ; 
0.045149145101754745   T=10,K=10:  63772 (0.062) ; 74126 (0.053) ; nlsj71743 (0.037) ; 49397 (0.032) ; 463 (0.027) ; 84434 (0.023) ; 92105 (0.022) ; 13096 (0.021) ; 82758 (0.021) ; 110114 (0.021) ; 
0.0001905736706263175   T=10,K=11:  115887 (0.091) ; 72627 (0.046) ; 103701 (0.041) ; 92094 (0.038) ; 3630 (0.031) ; 75475 (0.030) ; 112720 (0.028) ; 57340 (0.028) ; 6339 (0.026) ; 47980 (0.022) ; 
0.4019283145033284   T=10,K=12:  15281 (0.061) ; 15047 (0.054) ; 110639 (0.037) ; 76029 (0.029) ; 15274 (0.028) ; 4548 (0.026) ; 58066 (0.022) ; 42267 (0.022) ; 102000 (0.022) ; 84234 (0.022) ; 
0.0026809052337604194   T=10,K=13:  63772 (0.107) ; 84234 (0.038) ; 15281 (0.033) ; 66295 (0.029) ; 15047 (0.027) ; 80505 (0.025) ; 19775 (0.022) ; 46712 (0.019) ; 61791 (0.017) ; 15133 (0.017) ; 
0.13024942545720103   T=10,K=14:  22209 (0.029) ; 29809 (0.027) ; nlsj33345 (0.026) ; 110734 (0.018) ; 52035 (0.018) ; 43357 (0.018) ; 62204 (0.017) ; 45996 (0.016) ; 52571 (0.015) ; 103012 (0.015) ; 

Time=10  
0.1390704025287106   T=10,K=0:  nlsj61372 (0.055) ; 75595 (0.031) ; 115887 (0.028) ; 30040 (0.025) ; 59098 (0.019) ; 74602 (0.019) ; 14023 (0.018) ; 15274 (0.018) ; 30921 (0.018) ; 49780 (0.016) ; 
0.10119960795729463   T=10,K=1:  14181 (0.050) ; 115887 (0.035) ; 42214 (0.031) ; 48479 (0.025) ; 59660 (0.025) ; 62204 (0.024) ; 56723 (0.022) ; 30078 (0.020) ; nlsj61372 (0.019) ; 21920 (0.019) ; 
0.06223209560539066   T=10,K=2:  63772 (0.037) ; 115887 (0.023) ; 52571 (0.022) ; 63724 (0.022) ; 25733 (0.021) ; 77613 (0.021) ; 70922 (0.020) ; 115055 (0.020) ; 1564 (0.019) ; 29974 (0.017) ; 
0.014119122872861602   T=10,K=3:  110734 (0.057) ; 115055 (0.056) ; 67014 (0.043) ; 104421 (0.034) ; 64137 (0.029) ; 4845 (0.027) ; nlsj107632 (0.024) ; 112833 (0.024) ; 74126 (0.023) ; 45996 (0.021) ; 
0.05556578421801543   T=10,K=4:  70039 (0.039) ; 64165 (0.039) ; 13096 (0.037) ; 51148 (0.022) ; 114404 (0.021) ; 25733 (0.021) ; 26233 (0.021) ; 63772 (0.020) ; 12162 (0.016) ; 84905 (0.016) ; 
0.002444497204291665   T=10,K=5:  95384 (0.071) ; 39192 (0.070) ; 47687 (0.067) ; 102000 (0.061) ; 99744 (0.051) ; 92323 (0.037) ; 40983 (0.037) ; 6330 (0.031) ; 59660 (0.024) ; 47913 (0.021) ; 
0.07760270763289943   T=10,K=6:  36180 (0.086) ; 61245 (0.069) ; 77837 (0.045) ; 69776 (0.044) ; 77699 (0.037) ; 110598 (0.032) ; 112703 (0.021) ; 103805 (0.019) ; 47735 (0.017) ; 52332 (0.017) ; 
0.010751509386188369   T=10,K=7:  41024 (0.041) ; 52571 (0.037) ; 84245 (0.037) ; 114615 (0.036) ; 37777 (0.030) ; 98414 (0.027) ; 114548 (0.026) ; 64165 (0.024) ; 76029 (0.023) ; 57460 (0.023) ; 
0.015200407632844139   T=10,K=8:  nlsj9493 (0.148) ; 54469 (0.117) ; 2815 (0.049) ; 63013 (0.035) ; 41918 (0.032) ; 52332 (0.031) ; 114706 (0.031) ; 115301 (0.028) ; 42830 (0.027) ; 51241 (0.026) ; 
0.06903428864857798   T=10,K=9:  46249 (0.066) ; 42713 (0.046) ; 73672 (0.036) ; 28569 (0.035) ; 11305 (0.031) ; 90504 (0.030) ; 66342 (0.027) ; 80327 (0.023) ; 103745 (0.021) ; 68876 (0.019) ; 
0.012121084805741592   T=10,K=10:  63772 (0.062) ; 74126 (0.053) ; nlsj71743 (0.037) ; 49397 (0.032) ; 463 (0.027) ; 84434 (0.023) ; 92105 (0.022) ; 13096 (0.021) ; 82758 (0.021) ; 110114 (0.021) ; 
0.024990357934498223   T=10,K=11:  115887 (0.091) ; 72627 (0.046) ; 103701 (0.041) ; 92094 (0.038) ; 3630 (0.031) ; 75475 (0.030) ; 112720 (0.028) ; 57340 (0.028) ; 6339 (0.026) ; 47980 (0.022) ; 
0.1585927334424856   T=10,K=12:  15281 (0.061) ; 15047 (0.054) ; 110639 (0.037) ; 76029 (0.029) ; 15274 (0.028) ; 4548 (0.026) ; 58066 (0.022) ; 42267 (0.022) ; 102000 (0.022) ; 84234 (0.022) ; 
0.12845228666436698   T=10,K=13:  63772 (0.107) ; 84234 (0.038) ; 15281 (0.033) ; 66295 (0.029) ; 15047 (0.027) ; 80505 (0.025) ; 19775 (0.022) ; 46712 (0.019) ; 61791 (0.017) ; 15133 (0.017) ; 
